raw,replaced
NBA’s evolving schedule plans complicated by CDC guidelines .,NBA’s evolving schedule plans complicated by CDC guidelines .
2020-03-16 02:53:08 +00:00 .,2020-03-16 02:53:08 +00:00 .
"“ Large events and mass gatherings can contribute to the spread of COVID-19 in the United States via travelers who attend these events and introduce the virus to new communities , ” the recommendation read .","“ Large events and mass gatherings can contribute to the spread of COVID-19 in the United States via travelers who attend Large events and mass gatherings and introduce the virus to new communities , ” the CDC ’s recommendation read ."
"“ Examples of large events and mass gatherings include conferences , festivals , parades , concerts , sporting events , weddings , and other types of assemblies . ”","“ Examples of large events and mass gatherings include conferences , festivals , parades , concerts , sporting events , weddings , and other types of assemblies . ”"
Commissioner Adam Silver suspended the NBA ’s season and placed the league on a 30 - day hiatus last week while noting that the National Basketball Players Association and the league ’s television partners shared a desire to resume the schedule later this year if possible .,"Silver suspended the NBA ’s season and placed NBA on That hiatus , which was set to run through April 11 , last week while noting that The Athletic and the league ’s television partners shared a desire to resume the schedule later this year if possible ."
"That hiatus , which was set to run through April 11 , has been effectively extended to May 15 in light of the CDC ’s recommendation .","That hiatus , which was set to run through April 11 , has been effectively That extension to April 15 in light of the CDC ’s recommendation  CDC ’s recommendation ."
"That extension has wide - reaching ramifications for individual NBA teams , which were awaiting guidance from the league office on next steps .","That extension has wide - reaching ramifications for individual NBA teams , which were awaiting guidance from the league office on next steps ."
"Before the coronavirus crisis , non - playoff teams anticipated that their seasons would end April 15 .","Before the coronavirus crisis , non - playoff teams anticipated that non - playoff teams seasons would end April 15 ."
"The two - month stoppage theoretically would have required teams to keep their players in town for a month past the standard conclusion of the regular season without any guarantee that games would be able to resume , with or without fans in attendance .","The two - month stoppage theoretically would have required teams to keep teams players in town for a month past the standard conclusion of the regular season without any guarantee that games would be able to resume , with or without fans in attendance ."
Most NBA players had returned to their teams ’ home cities but have family and other obligations elsewhere .,Most NBA players  NBA players had returned to Most NBA players teams ’ home cities but have family and other obligations elsewhere .
"NBA teams had been advised to hold individual workouts rather than team practices , which had left players in professional limbo and could have kept them away from their families for at least two months .","NBA  NBA teams had been advised to hold individual workouts rather than team practices , which had left players in professional limbo and could have kept players away from players families for at least two months ."
"In response to those concerns , the NBA sent a memo Sunday indicating that players could beginning traveling away from their team ’s home market Monday as long as they remained in contact with their teams .","In response to those concerns , NBA sent the memo Sunday indicating that players could beginning traveling away from players team ’s home market Monday as long as players remained in contact with players  NBA teams ."
The Athletic first reported the memo .,The Athletic first reported the memo .
"These complexities led two high - ranking team executives , who both spoke on the condition of anonymity , to predict that the NBA would be forced to cancel the balance of the regular season and drastically alter the draft combine , set for May 21 - 24 in Chicago .","These complexities led two high - ranking team executives , who both spoke on the condition of anonymity , to predict that NBA would be forced to cancel the balance of the regular season and drastically alter the draft combine , set for May 21 - 24 in Chicago ."
"In a sign of how quickly the coronavirus crisis has evolved , Silver floated a possible four - week shutdown as recently as Thursday .","In a sign of how quickly the coronavirus crisis has evolved , Silver floated a possible four - week shutdown as recently as Thursday ."
"“ Even if we ’re out for a month or out for six weeks , we could still restart the season , ” Silver said in an interview with TNT .","“ Even if we ’re out for a month or out for six weeks , we could still restart the season , ” Silver said in an interview with TNT ."
“ It might mean that the Finals take place in late - July . ”,“ It might mean that The playoffs  That timeline place in late - July . ”
"That timeline would be rendered impossible by the CDC recommendations , which are meant to help in slowing the spread of the coronavirus by encouraging social distancing .","That timeline would be rendered impossible by the CDC recommendations , which are meant to help in slowing the spread of the coronavirus by encouraging social distancing ."
"Given these new challenges , multiple high - ranking executives said the league probably would turn its attention to salvaging its postseason .","Given these new challenges , multiple high - ranking executives said NBA probably would turn NBA attention to salvaging NBA postseason ."
Potential measures to save the playoffs,Potential measures to save The playoffs
", some executives said , include pushing back the start date to June , playing games in empty arenas , eliminating extra rest days between games , cutting down the 16 - team field or hosting a single - site tournament to reduce travel between multiple markets .",", some executives said , include pushing back the start date to June , playing games in empty arenas , eliminating extra rest days between games , cutting down the 16 - team field or hosting a single - site tournament to reduce travel between multiple markets ."
"“ The playoffs , ”","“ The playoffs , ”"
"one high - ranking team executive said , “ are in jeopardy . ”","one high - ranking team executive said , “ are in jeopardy . ”"
